"calf_id","breed","heifer_calf","birth_bw","study","cow_id","dam","dam_present","position","other_calves","termination_reason","event_length_s","behavior","calf_age","min_to_next_SB","allosuckling","twin","allogrooming"
2712,"SR",1,44,"calf-driven",805,1,1,"R",0,"Cow walks/moves away",1092,"suckling_bout",12,"-","0","no","0"
2712,"SR",1,44,"calf-driven",2341,0,1,"S",1,"Calf walks/moves away",953,"suckling_bout",12,"-","1","no","0"
2712,"SR",1,44,"calf-driven",805,1,1,"-",0,"Calf walks/moves away",76,"close_to_udder",12,"-","-","no","-"
2712,"SR",1,44,"calf-driven",805,1,1,"-",0,"Calf walks/moves away",51,"close_to_udder",12,"-","-","no","-"
2712,"SR",1,44,"calf-driven",2019,0,1,"-",1,"Calf walks/moves away",19,"close_to_udder",12,"-","-","no","-"
2712,"SR",1,44,"calf-driven",805,1,1,"-",0,"Calf walks/moves away",16,"close_to_udder",12,"-","-","no","-"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"-",0,"Calf walks/moves away",78,"close_to_udder",3,"262","-","no","-"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"-",0,"Calf walks/moves away",147,"close_to_udder",3,"39","-","no","-"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"R",0,"Calf walks/moves away",451,"suckling_bout",3,"-","0","no","0"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"R",0,"Calf walks/moves away",715,"suckling_bout",3,"-","0","no","0"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"R",0,"Cow walks/moves away",737,"suckling_bout",6,"-","0","no","1"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"R",0,"Calf walks/moves away",560,"suckling_bout",6,"-","0","no","0"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"R",0,"Calf walks/moves away",638,"suckling_bout",6,"-","0","no","1"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"R",0,"Calf walks/moves away",1200,"suckling_bout",9,"-","0","no","1"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"R",0,"Calf walks/moves away",836,"suckling_bout",9,"-","0","no","0"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"R",0,"Calf walks/moves away",1302,"suckling_bout",12,"-","0","no","1"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"B",0,"Calf walks/moves away",931,"suckling_bout",12,"-","0","no","1"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"R",0,"Other",824,"suckling_bout",12,"-","0","no","1"
2714,"SR",1,30.5,"calf-driven",2354,1,1,"-",0,"Calf walks/moves away",35,"close_to_udder",12,"-","-","no","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",215,"close_to_udder",3,"64","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",72,"close_to_udder",3,"57","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",19,"close_to_udder",3,"3","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"B",0,"Calf walks/moves away",150,"suckling_bout",3,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",1,"Cow walks/moves away",186,"close_to_udder",3,"63","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",289,"suckling_bout",3,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",28,"close_to_udder",3,"167","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"B",0,"Cow kicks out/disrupts bout",189,"suckling_bout",3,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",172,"close_to_udder",3,"13","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",373,"suckling_bout",3,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",492,"suckling_bout",3,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",511,"suckling_bout",3,"-","0","yes","1"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",37,"close_to_udder",3,"243","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Cow kicks out/disrupts bout",35,"close_to_udder",3,"112","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Other",32,"close_to_udder",3,"1","-","yes","-"
2715,"SH",1,39.5,"calf-driven",928,0,1,"-",0,"Calf walks/moves away",23,"close_to_udder",3,"0","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"R",0,"Cow kicks out/disrupts bout",1706,"suckling_bout",3,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",430,"suckling_bout",6,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",60,"close_to_udder",6,"172","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2334,0,1,"-",0,"Cow walks/moves away",22,"close_to_udder",6,"97","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"S",0,"Calf walks/moves away",579,"suckling_bout",6,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"S",0,"Cow kicks out/disrupts bout",600,"suckling_bout",6,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",31,"close_to_udder",6,"2","-","yes","-"
2715,"SH",1,39.5,"calf-driven",805,0,1,"-",0,"Cow kicks out/disrupts bout",17,"close_to_udder",6,"2","-","yes","-"
2715,"SH",1,39.5,"calf-driven",805,0,1,"-",0,"Cow kicks out/disrupts bout",35,"close_to_udder",6,"0","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"S",0,"Calf walks/moves away",188,"suckling_bout",6,"-","0","yes","1"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Cow walks/moves away",24,"close_to_udder",6,"160","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Cow kicks out/disrupts bout",72,"close_to_udder",6,"158","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"R",0,"Cow walks/moves away",637,"suckling_bout",6,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"B",0,"Calf walks/moves away",317,"suckling_bout",6,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",1,"Cow kicks out/disrupts bout",174,"close_to_udder",6,"265","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"R",0,"Cow kicks out/disrupts bout",316,"suckling_bout",6,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",2202,0,1,"-",0,"Cow kicks out/disrupts bout",39,"close_to_udder",6,"-","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"B",0,"Cow walks/moves away",118,"suckling_bout",9,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"B",0,"Calf walks/moves away",383,"suckling_bout",9,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",2334,0,1,"S",0,"Calf walks/moves away",558,"suckling_bout",9,"-","1","yes","0"
2715,"SH",1,39.5,"calf-driven",2347,0,1,"-",0,"Cow walks/moves away",113,"close_to_udder",9,"163","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",82,"close_to_udder",9,"100","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Cow walks/moves away",46,"close_to_udder",9,"97","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Cow walks/moves away",24,"close_to_udder",9,"94","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2045,0,1,"-",0,"Cow kicks out/disrupts bout",16,"close_to_udder",9,"77","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",107,"close_to_udder",9,"63","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2341,0,1,"B",1,"Calf walks/moves away",700,"suckling_bout",9,"-","1","yes","0"
2715,"SH",1,39.5,"calf-driven",2341,0,1,"-",1,"Cow walks/moves away",62,"close_to_udder",9,"534","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",135,"close_to_udder",9,"438","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2183,0,1,"-",1,"Cow kicks out/disrupts bout",423,"close_to_udder",9,"47","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Cow kicks out/disrupts bout",44,"close_to_udder",9,"45","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2183,0,1,"-",0,"Cow kicks out/disrupts bout",17,"close_to_udder",9,"44","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2354,0,1,"R",0,"Cow walks/moves away",589,"suckling_bout",9,"-","1","yes","0"
2715,"SH",1,39.5,"calf-driven",2347,0,1,"-",0,"Cow kicks out/disrupts bout",101,"close_to_udder",9,"2","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"S",0,"Calf walks/moves away",549,"suckling_bout",9,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",24,"close_to_udder",12,"378","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2334,0,1,"-",1,"Calf walks/moves away",162,"close_to_udder",12,"10","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",20,"close_to_udder",12,"3","-","yes","-"
2715,"SH",1,39.5,"calf-driven",750,0,1,"-",1,"Calf walks/moves away",39,"close_to_udder",12,"2","-","yes","-"
2715,"SH",1,39.5,"calf-driven",750,0,1,"B",1,"Calf walks/moves away",442,"suckling_bout",12,"-","1","yes","0"
2715,"SH",1,39.5,"calf-driven",2347,0,1,"-",0,"Cow walks/moves away",28,"close_to_udder",12,"99","-","yes","-"
2715,"SH",1,39.5,"calf-driven",825,0,1,"-",1,"Cow kicks out/disrupts bout",137,"close_to_udder",12,"4","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2019,0,1,"B",1,"Cow walks/moves away",384,"suckling_bout",12,"-","1","yes","0"
2715,"SH",1,39.5,"calf-driven",805,0,1,"S",1,"Cow walks/moves away",909,"suckling_bout",12,"-","1","yes","0"
2715,"SH",1,39.5,"calf-driven",2334,0,1,"-",0,"Calf walks/moves away",21,"close_to_udder",12,"186","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2019,0,1,"-",0,"Cow walks/moves away",16,"close_to_udder",12,"167","-","yes","-"
2715,"SH",1,39.5,"calf-driven",2198,0,1,"-",1,"Calf walks/moves away",90,"close_to_udder",12,"108","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",924,"suckling_bout",12,"-","0","yes","0"
2715,"SH",1,39.5,"calf-driven",2347,0,1,"S",0,"Cow walks/moves away",283,"suckling_bout",12,"-","1","yes","0"
2715,"SH",1,39.5,"calf-driven",2045,0,1,"-",0,"Calf walks/moves away",77,"close_to_udder",12,"84","-","yes","-"
2715,"SH",1,39.5,"calf-driven",803,1,1,"S",0,"Calf walks/moves away",675,"suckling_bout",12,"-","0","yes","0"
2716,"SH",1,39,"calf-driven",803,1,1,"B",1,"Cow walks/moves away",332,"suckling_bout",3,"-","0","yes","1"
2716,"SH",1,39,"calf-driven",803,1,1,"R",1,"Calf walks/moves away",382,"suckling_bout",3,"-","0","yes","0"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",46,"close_to_udder",3,"427","-","yes","-"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Cow kicks out/disrupts bout",60,"close_to_udder",3,"425","-","yes","-"
2716,"SH",1,39,"calf-driven",2045,0,1,"B",1,"Calf walks/moves away",250,"suckling_bout",3,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",2341,0,1,"-",0,"Calf walks/moves away",35,"close_to_udder",3,"3","-","yes","-"
2716,"SH",1,39,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",889,"suckling_bout",3,"-","0","yes","1"
2716,"SH",1,39,"calf-driven",2045,0,1,"-",0,"Calf walks/moves away",77,"close_to_udder",3,"432","-","yes","-"
2716,"SH",1,39,"calf-driven",941,0,1,"-",0,"Cow walks/moves away",25,"close_to_udder",3,"227","-","yes","-"
2716,"SH",1,39,"calf-driven",2198,0,1,"-",1,"Cow kicks out/disrupts bout",72,"close_to_udder",3,"225","-","yes","-"
2716,"SH",1,39,"calf-driven",2198,0,1,"-",1,"Cow walks/moves away",59,"close_to_udder",3,"223","-","yes","-"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",113,"close_to_udder",3,"218","-","yes","-"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",17,"close_to_udder",3,"215","-","yes","-"
2716,"SH",1,39,"calf-driven",2341,0,1,"S",1,"Cow walks/moves away",219,"suckling_bout",3,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",352,"suckling_bout",3,"-","0","yes","1"
2716,"SH",1,39,"calf-driven",806,0,1,"B",1,"Cow walks/moves away",629,"suckling_bout",6,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",2019,0,1,"-",1,"Calf walks/moves away",24,"close_to_udder",6,"158","-","yes","-"
2716,"SH",1,39,"calf-driven",806,0,1,"R",0,"Cow kicks out/disrupts bout",328,"suckling_bout",6,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",2202,0,1,"-",0,"Calf walks/moves away",19,"close_to_udder",6,"52","-","yes","-"
2716,"SH",1,39,"calf-driven",2341,0,1,"B",0,"Cow kicks out/disrupts bout",408,"suckling_bout",6,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",2045,0,1,"S",1,"Cow walks/moves away",423,"suckling_bout",6,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",803,1,1,"R",1,"Calf walks/moves away",443,"suckling_bout",6,"-","0","yes","1"
2716,"SH",1,39,"calf-driven",2183,0,1,"-",1,"Calf walks/moves away",251,"close_to_udder",6,"-","-","yes","-"
2716,"SH",1,39,"calf-driven",2210,0,1,"B",1,"Cow walks/moves away",214,"suckling_bout",9,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",2341,0,1,"-",0,"Cow walks/moves away",171,"close_to_udder",9,"107","-","yes","-"
2716,"SH",1,39,"calf-driven",2019,0,1,"-",0,"Cow walks/moves away",51,"close_to_udder",9,"102","-","yes","-"
2716,"SH",1,39,"calf-driven",2341,0,1,"-",0,"Cow kicks out/disrupts bout",52,"close_to_udder",9,"48","-","yes","-"
2716,"SH",1,39,"calf-driven",750,0,1,"S",0,"Cow walks/moves away",611,"suckling_bout",9,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Cow kicks out/disrupts bout",104,"close_to_udder",9,"2","-","yes","-"
2716,"SH",1,39,"calf-driven",2346,0,1,"B",1,"Calf walks/moves away",513,"suckling_bout",9,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",543,"suckling_bout",9,"-","0","yes","0"
2716,"SH",1,39,"calf-driven",803,1,1,"R",0,"Calf walks/moves away",316,"suckling_bout",9,"-","0","yes","0"
2716,"SH",1,39,"calf-driven",2341,0,1,"-",0,"Calf walks/moves away",65,"close_to_udder",12,"2","-","yes","-"
2716,"SH",1,39,"calf-driven",2334,0,1,"S",1,"Calf walks/moves away",388,"suckling_bout",12,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",805,0,1,"S",1,"Cow kicks out/disrupts bout",579,"suckling_bout",12,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",805,0,1,"-",0,"Cow walks/moves away",21,"close_to_udder",12,"17","-","yes","-"
2716,"SH",1,39,"calf-driven",803,1,1,"B",0,"Calf walks/moves away",769,"suckling_bout",12,"-","0","yes","0"
2716,"SH",1,39,"calf-driven",2045,0,1,"S",1,"Cow kicks out/disrupts bout",406,"suckling_bout",12,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",805,0,1,"-",1,"Calf walks/moves away",82,"close_to_udder",12,"2","-","yes","-"
2716,"SH",1,39,"calf-driven",805,0,1,"R",1,"Cow walks/moves away",617,"suckling_bout",12,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",104,"close_to_udder",12,"75","-","yes","-"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Cow walks/moves away",134,"close_to_udder",12,"72","-","yes","-"
2716,"SH",1,39,"calf-driven",750,0,1,"-",0,"Calf walks/moves away",34,"close_to_udder",12,"70","-","yes","-"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Calf walks/moves away",39,"close_to_udder",12,"56","-","yes","-"
2716,"SH",1,39,"calf-driven",2045,0,1,"-",0,"Calf walks/moves away",67,"close_to_udder",12,"44","-","yes","-"
2716,"SH",1,39,"calf-driven",2183,0,1,"-",1,"Calf walks/moves away",24,"close_to_udder",12,"25","-","yes","-"
2716,"SH",1,39,"calf-driven",2347,0,1,"-",1,"Calf walks/moves away",18,"close_to_udder",12,"4","-","yes","-"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Cow walks/moves away",18,"close_to_udder",12,"2","-","yes","-"
2716,"SH",1,39,"calf-driven",2045,0,1,"B",0,"Calf walks/moves away",511,"suckling_bout",12,"-","1","yes","0"
2716,"SH",1,39,"calf-driven",803,1,1,"-",0,"Cow walks/moves away",88,"close_to_udder",12,"66","-","yes","-"
2716,"SH",1,39,"calf-driven",803,1,1,"S",0,"Cow walks/moves away",539,"suckling_bout",12,"-","0","yes","0"
2716,"SH",1,39,"calf-driven",805,0,0,"-",0,"Cow kicks out/disrupts bout",118,"close_to_udder",12,"-","-","yes","-"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",1011,"suckling_bout",3,"-","0","no","1"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",1064,"suckling_bout",3,"-","0","no","1"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",944,"suckling_bout",3,"-","0","no","0"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Cow walks/moves away",1186,"suckling_bout",3,"-","0","no","0"
2717,"SR",1,53,"calf-driven",806,1,1,"-",0,"Calf walks/moves away",16,"close_to_udder",6,"4","-","no","-"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",784,"suckling_bout",6,"-","0","no","0"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",1355,"suckling_bout",6,"-","0","no","1"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",747,"suckling_bout",6,"-","0","no","0"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",716,"suckling_bout",6,"-","0","no","0"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",1400,"suckling_bout",9,"-","0","no","0"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",661,"suckling_bout",9,"-","0","no","0"
2717,"SR",1,53,"calf-driven",806,1,1,"-",0,"Cow walks/moves away",26,"close_to_udder",9,"530","-","no","-"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",911,"suckling_bout",9,"-","0","no","1"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",814,"suckling_bout",9,"-","0","no","1"
2717,"SR",1,53,"calf-driven",2183,0,1,"-",0,"Cow walks/moves away",28,"close_to_udder",12,"3","-","no","-"
2717,"SR",1,53,"calf-driven",2357,0,1,"S",1,"Other",193,"suckling_bout",12,"-","1","no","0"
2717,"SR",1,53,"calf-driven",2210,0,0,"S",1,"Cow walks/moves away",419,"suckling_bout",12,"-","1","no","0"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",938,"suckling_bout",12,"-","0","no","0"
2717,"SR",1,53,"calf-driven",2045,0,1,"S",1,"Calf walks/moves away",617,"suckling_bout",12,"-","1","no","0"
2717,"SR",1,53,"calf-driven",806,1,1,"R",0,"Calf walks/moves away",490,"suckling_bout",12,"-","0","no","0"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Cow walks/moves away",988,"suckling_bout",3,"-","0","no","1"
2718,"SH",1,39,"calf-driven",2202,1,1,"-",0,"Calf walks/moves away",21,"close_to_udder",3,"19","-","no","-"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",250,"suckling_bout",3,"-","0","no","0"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Cow walks/moves away",1049,"suckling_bout",3,"-","0","no","0"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",504,"suckling_bout",3,"-","0","no","0"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",413,"suckling_bout",6,"-","0","no","0"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",534,"suckling_bout",6,"-","0","no","1"
2718,"SH",1,39,"calf-driven",2202,1,1,"-",0,"Calf walks/moves away",27,"close_to_udder",6,"3","-","no","-"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",486,"suckling_bout",6,"-","0","no","1"
2718,"SH",1,39,"calf-driven",2202,1,1,"-",0,"Calf walks/moves away",46,"close_to_udder",6,"91","-","no","-"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",672,"suckling_bout",6,"-","0","no","0"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",745,"suckling_bout",9,"-","0","no","0"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",745,"suckling_bout",9,"-","0","no","1"
2718,"SH",1,39,"calf-driven",2334,0,1,"-",0,"Calf walks/moves away",24,"close_to_udder",9,"2","-","no","-"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",477,"suckling_bout",9,"-","0","no","1"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",506,"suckling_bout",12,"-","0","no","0"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Calf walks/moves away",459,"suckling_bout",12,"-","0","no","0"
2718,"SH",1,39,"calf-driven",2202,1,1,"-",0,"Calf walks/moves away",55,"close_to_udder",12,"393","-","no","-"
2718,"SH",1,39,"calf-driven",2202,1,1,"R",0,"Other",728,"suckling_bout",12,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"S",0,"Calf walks/moves away",381,"suckling_bout",3,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"-",0,"Calf walks/moves away",18,"close_to_udder",3,"32","-","no","-"
2719,"SR",1,46.5,"calf-driven",750,1,1,"-",0,"Calf walks/moves away",68,"close_to_udder",3,"29","-","no","-"
2719,"SR",1,46.5,"calf-driven",750,1,1,"-",0,"Calf walks/moves away",106,"close_to_udder",3,"26","-","no","-"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",526,"suckling_bout",3,"-","0","no","1"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",488,"suckling_bout",3,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",179,"suckling_bout",3,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",518,"suckling_bout",3,"-","0","no","1"
2719,"SR",1,46.5,"calf-driven",750,1,1,"-",0,"Calf walks/moves away",53,"close_to_udder",3,"142","-","no","-"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",444,"suckling_bout",3,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"-",0,"Calf walks/moves away",123,"close_to_udder",3,"194","-","no","-"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",398,"suckling_bout",3,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",548,"suckling_bout",6,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",406,"suckling_bout",6,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"-",0,"Calf walks/moves away",51,"close_to_udder",6,"38","-","no","-"
2719,"SR",1,46.5,"calf-driven",2341,0,1,"S",1,"Calf walks/moves away",793,"suckling_bout",6,"-","1","no","0"
2719,"SR",1,46.5,"calf-driven",2334,0,1,"-",1,"Cow walks/moves away",22,"close_to_udder",6,"0","-","no","-"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",788,"suckling_bout",6,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",473,"suckling_bout",6,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",620,"suckling_bout",9,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",604,"suckling_bout",9,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",2341,0,0,"R",0,"Calf walks/moves away",876,"suckling_bout",9,"-","1","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",568,"suckling_bout",9,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",462,"suckling_bout",9,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",613,"suckling_bout",12,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",667,"suckling_bout",12,"-","0","no","1"
2719,"SR",1,46.5,"calf-driven",2019,0,1,"-",0,"Calf walks/moves away",86,"close_to_udder",12,"215","-","no","-"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",329,"suckling_bout",12,"-","0","no","1"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Calf walks/moves away",455,"suckling_bout",12,"-","0","no","0"
2719,"SR",1,46.5,"calf-driven",750,1,1,"R",0,"Cow walks/moves away",767,"suckling_bout",12,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",587,"suckling_bout",3,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",491,"suckling_bout",3,"-","0","no","0"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",667,"suckling_bout",3,"-","0","no","0"
2720,"SH",1,34,"calf-driven",2347,1,1,"-",0,"Calf walks/moves away",55,"close_to_udder",3,"158","-","no","-"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Cow kicks out/disrupts bout",566,"suckling_bout",3,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",193,"suckling_bout",3,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",539,"suckling_bout",3,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",561,"suckling_bout",3,"-","0","no","1"
